Image Name,Angle,Angle2
2024-06-22 19-50-30-683108.png,-0.03,0
2024-06-22 19-50-30-783254.png,-0.03,0
2024-06-22 19-50-30-866570.png,-0.03,0
2024-06-22 19-50-30-982331.png,0.0,0
2024-06-22 19-50-31-083242.png,0.0,0
2024-06-22 19-50-31-199596.png,0.0,0
2024-06-22 19-50-31-315543.png,0.0,0
2024-06-22 19-50-31-415560.png,0.0,0
2024-06-22 19-50-31-516591.png,0.0,0
2024-06-22 19-50-31-599902.png,0.0,0
2024-06-22 19-50-31-699575.png,0.0,0
2024-06-22 19-50-31-815600.png,0.0,0
2024-06-22 19-50-31-916596.png,0.0,0
2024-06-22 19-50-32-029693.png,0.0,0
2024-06-22 19-50-32-134237.png,0.0,0
2024-06-22 19-50-32-249469.png,0.0,0
2024-06-22 19-50-32-333257.png,0.0,0
2024-06-22 19-50-32-433223.png,0.0,0
2024-06-22 19-50-32-533226.png,0.0,0
2024-06-22 19-50-32-632251.png,0.0,0
2024-06-22 19-50-32-749770.png,0.0,0
2024-06-22 19-50-32-848884.png,0.0,0
2024-06-22 19-50-32-949076.png,0.0,0
2024-06-22 19-50-33-049868.png,0.0,0
2024-06-22 19-50-33-133190.png,0.0,0
2024-06-22 19-50-33-233202.png,0.0,0
2024-06-22 19-50-33-333206.png,0.0,0
2024-06-22 19-50-33-448976.png,0.0,0
2024-06-22 19-50-33-565560.png,0.0,0
2024-06-22 19-50-33-664796.png,0.0,0
2024-06-22 19-50-33-765536.png,0.0,0
2024-06-22 19-50-33-849894.png,0.0,0
2024-06-22 19-50-33-948850.png,0.0,0
2024-06-22 19-50-34-069909.png,0.0,0
2024-06-22 19-50-34-161098.png,0.0,0
2024-06-22 19-50-34-279943.png,0.0,0
2024-06-22 19-50-34-381713.png,0.0,0
2024-06-22 19-50-34-483223.png,0.0,0
2024-06-22 19-50-34-581743.png,0.0,0
2024-06-22 19-50-34-682175.png,0.0,0
2024-06-22 19-50-34-782051.png,0.0,0
2024-06-22 19-50-34-866550.png,0.0,0
2024-06-22 19-50-34-965579.png,0.0,0
2024-06-22 19-50-35-066506.png,0.0,0
2024-06-22 19-50-35-180051.png,0.0,0
2024-06-22 19-50-35-298839.png,0.0,0
2024-06-22 19-50-35-398842.png,0.0,0
2024-06-22 19-50-35-520080.png,0.0,0
2024-06-22 19-50-35-615460.png,0.0,0
2024-06-22 19-50-35-715520.png,0.0,0
2024-06-22 19-50-35-813873.png,0.0,0
2024-06-22 19-50-35-900417.png,0.0,0
2024-06-22 19-50-35-999797.png,0.0,0
2024-06-22 19-50-36-098923.png,0.0,0
2024-06-22 19-50-36-198815.png,0.0,0
2024-06-22 19-50-36-315513.png,0.0,0
2024-06-22 19-50-36-399854.png,0.0,0
2024-06-22 19-50-36-515133.png,0.0,0
2024-06-22 19-50-36-615519.png,0.0,0
2024-06-22 19-50-36-715358.png,0.0,0
2024-06-22 19-50-36-815484.png,0.0,0
2024-06-22 19-50-36-899859.png,0.0,0
2024-06-22 19-50-36-997716.png,0.0,0
2024-06-22 19-50-37-098679.png,0.0,0
2024-06-22 19-50-37-220776.png,0.0,0
2024-06-22 19-50-37-331720.png,0.0,0
2024-06-22 19-50-37-432147.png,0.0,0
2024-06-22 19-50-37-532125.png,0.0,0
2024-06-22 19-50-37-616365.png,0.0,0
2024-06-22 19-50-37-715489.png,0.0,0
2024-06-22 19-50-37-815453.png,0.0,0
2024-06-22 19-50-37-915280.png,0.0,0
2024-06-22 19-50-38-030369.png,0.0,0
2024-06-22 19-50-38-132129.png,0.0,0
2024-06-22 19-50-38-232139.png,0.0,0
2024-06-22 19-50-38-324556.png,0.0,0
2024-06-22 19-50-38-416490.png,0.0,0
2024-06-22 19-50-38-515477.png,0.0,0
2024-06-22 19-50-38-599929.png,0.0,0
2024-06-22 19-50-38-714714.png,0.0,0
2024-06-22 19-50-38-830729.png,0.0,0
2024-06-22 19-50-38-932133.png,0.0,0
2024-06-22 19-50-39-031874.png,0.0,0
2024-06-22 19-50-39-116486.png,0.0,0
2024-06-22 19-50-39-214392.png,0.0,0
2024-06-22 19-50-39-315458.png,0.0,0
2024-06-22 19-50-39-399833.png,0.0,0
2024-06-22 19-50-39-520517.png,0.0,0
2024-06-22 19-50-39-615510.png,0.0,0
2024-06-22 19-50-39-731994.png,0.0,0
2024-06-22 19-50-39-832079.png,0.0,0
2024-06-22 19-50-39-932090.png,0.0,0
2024-06-22 19-50-40-031874.png,0.0,0
2024-06-22 19-50-40-116484.png,0.0,0
2024-06-22 19-50-40-215448.png,0.0,0
2024-06-22 19-50-40-314364.png,0.0,0
2024-06-22 19-50-40-400001.png,0.0,0
2024-06-22 19-50-40-515565.png,0.0,0
2024-06-22 19-50-40-615429.png,0.0,0
2024-06-22 19-50-40-731952.png,0.0,0
2024-06-22 19-50-40-832071.png,0.0,0
2024-06-22 19-50-40-950668.png,0.0,0
2024-06-22 19-50-41-049758.png,0.0,0
2024-06-22 19-50-41-133116.png,0.0,0
2024-06-22 19-50-41-231979.png,0.0,0
2024-06-22 19-50-41-332080.png,0.0,0
2024-06-22 19-50-41-445964.png,0.0,0
2024-06-22 19-50-41-564496.png,0.0,0
2024-06-22 19-50-41-665289.png,0.0,0
2024-06-22 19-50-41-781547.png,0.0,0
2024-06-22 19-50-41-881948.png,0.0,0
2024-06-22 19-50-41-973467.png,0.0,0
2024-06-22 19-50-42-081088.png,0.0,0
2024-06-22 19-50-42-166456.png,0.0,0
2024-06-22 19-50-42-265420.png,0.0,0
2024-06-22 19-50-42-365404.png,0.0,0
2024-06-22 19-50-42-457795.png,0.0,0
2024-06-22 19-50-42-581626.png,0.0,0
2024-06-22 19-50-42-681937.png,0.0,0
2024-06-22 19-50-42-782048.png,0.0,0
2024-06-22 19-50-42-866453.png,0.0,0
2024-06-22 19-50-42-956796.png,0.0,0
2024-06-22 19-50-43-064663.png,0.0,0
2024-06-22 19-50-43-149787.png,0.0,0
2024-06-22 19-50-43-248633.png,0.0,0
2024-06-22 19-50-43-348900.png,0.0,0
2024-06-22 19-50-43-455759.png,0.0,0
2024-06-22 19-50-43-580970.png,0.0,0
2024-06-22 19-50-43-696905.png,0.0,0
2024-06-22 19-50-43-815746.png,0.0,0
2024-06-22 19-50-43-900160.png,0.0,0
2024-06-22 19-50-43-999637.png,0.0,0
2024-06-22 19-50-44-083090.png,0.0,0
2024-06-22 19-50-44-181944.png,0.0,0
2024-06-22 19-50-44-282034.png,0.0,0
2024-06-22 19-50-44-381822.png,0.0,0
2024-06-22 19-50-44-497998.png,0.0,0
2024-06-22 19-50-44-598848.png,0.0,0
2024-06-22 19-50-44-698712.png,0.0,0
2024-06-22 19-50-44-798707.png,0.0,0
2024-06-22 19-50-44-882031.png,0.0,0
2024-06-22 19-50-44-972368.png,0.0,0
2024-06-22 19-50-45-066410.png,0.0,0
2024-06-22 19-50-45-181913.png,0.0,0
2024-06-22 19-50-45-298101.png,0.0,0
2024-06-22 19-50-45-398693.png,0.0,0
2024-06-22 19-50-45-499636.png,0.0,0
2024-06-22 19-50-45-583091.png,0.0,0
2024-06-22 19-50-45-682027.png,0.0,0
2024-06-22 19-50-45-796051.png,0.0,0
2024-06-22 19-50-45-898688.png,0.0,0
2024-06-22 19-50-46-015001.png,0.0,0
2024-06-22 19-50-46-115324.png,0.0,0
2024-06-22 19-50-46-232151.png,0.0,0
2024-06-22 19-50-46-332028.png,0.0,0
2024-06-22 19-50-46-426755.png,-0.03,0
2024-06-22 19-50-46-532495.png,-0.03,0
2024-06-22 19-50-46-617804.png,-0.03,0
2024-06-22 19-50-46-716359.png,-0.03,0
2024-06-22 19-50-46-815333.png,-0.03,0
2024-06-22 19-50-46-899689.png,-0.03,0
2024-06-22 19-50-47-015115.png,-0.03,0
2024-06-22 19-50-47-115334.png,-0.03,0
2024-06-22 19-50-47-231333.png,-0.03,0
2024-06-22 19-50-47-332547.png,0.0,0
2024-06-22 19-50-47-448334.png,0.0,0
2024-06-22 19-50-47-548699.png,0.0,0
2024-06-22 19-50-47-633563.png,0.0,0
2024-06-22 19-50-47-732474.png,0.0,0
2024-06-22 19-50-47-832352.png,0.0,0
2024-06-22 19-50-47-946225.png,0.0,0
2024-06-22 19-50-48-065229.png,0.0,0
2024-06-22 19-50-48-165239.png,0.0,0
2024-06-22 19-50-48-281426.png,0.0,0
2024-06-22 19-50-48-366368.png,0.0,0
2024-06-22 19-50-48-465314.png,0.0,0
2024-06-22 19-50-48-565358.png,0.0,0
2024-06-22 19-50-48-664282.png,0.0,0
2024-06-22 19-50-48-782407.png,0.0,0
2024-06-22 19-50-48-880843.png,0.03,0
2024-06-22 19-50-48-981573.png,0.03,0
2024-06-22 19-50-49-082557.png,0.03,0
2024-06-22 19-50-49-182485.png,0.03,0
2024-06-22 19-50-49-281897.png,0.03,0
2024-06-22 19-50-49-366343.png,0.03,0
2024-06-22 19-50-49-480909.png,0.0,0
2024-06-22 19-50-49-582462.png,0.0,0
2024-06-22 19-50-49-697571.png,0.0,0
2024-06-22 19-50-49-814408.png,0.0,0
2024-06-22 19-50-49-915172.png,0.0,0
2024-06-22 19-50-50-004654.png,0,0
2024-06-22 19-50-50-098653.png,0,0
2024-06-22 19-50-50-198639.png,0,0
2024-06-22 19-50-50-314465.png,0,0
2024-06-22 19-50-50-415216.png,0,0
2024-06-22 19-50-50-531720.png,0,0
2024-06-22 19-50-50-616415.png,0,0
2024-06-22 19-50-50-715162.png,0,0
2024-06-22 19-50-50-815399.png,0,0
2024-06-22 19-50-50-915248.png,0,0
2024-06-22 19-50-51-032045.png,0,0
2024-06-22 19-50-51-131840.png,0,0
2024-06-22 19-50-51-232117.png,0,0
2024-06-22 19-50-51-316317.png,0,0
2024-06-22 19-50-51-415218.png,0,0
2024-06-22 19-50-51-531678.png,0,0
2024-06-22 19-50-51-632466.png,0,0
2024-06-22 19-50-51-751873.png,0,0
2024-06-22 19-50-51-864649.png,0,0
2024-06-22 19-50-51-965186.png,0,0
2024-06-22 19-50-52-065247.png,0,0
2024-06-22 19-50-52-148585.png,0,0
2024-06-22 19-50-52-248624.png,0,0
2024-06-22 19-50-52-348490.png,0,0
2024-06-22 19-50-52-464715.png,0,0
2024-06-22 19-50-52-581735.png,0,0
2024-06-22 19-50-52-697060.png,0,0
2024-06-22 19-50-52-798545.png,0,0
2024-06-22 19-50-52-882899.png,0,0
2024-06-22 19-50-52-982678.png,0,0
2024-06-22 19-50-53-081792.png,0,0
2024-06-22 19-50-53-182817.png,0,0
2024-06-22 19-50-53-297988.png,0,0
2024-06-22 19-50-53-382823.png,0,0
2024-06-22 19-50-53-487845.png,0,0
2024-06-22 19-50-53-582841.png,0,0
2024-06-22 19-50-53-702094.png,0,0
2024-06-22 19-50-53-798435.png,0,0
2024-06-22 19-50-53-882812.png,0,0
2024-06-22 19-50-53-981829.png,0,0
2024-06-22 19-50-54-102125.png,0,0
2024-06-22 19-50-54-214907.png,0,0
2024-06-22 19-50-54-331929.png,0,0
2024-06-22 19-50-54-431883.png,0,0
2024-06-22 19-50-54-532050.png,0,0
2024-06-22 19-50-54-618110.png,0,0
2024-06-22 19-50-54-714965.png,0,0
2024-06-22 19-50-54-815214.png,0,0
2024-06-22 19-50-54-899591.png,0,0
2024-06-22 19-50-54-992862.png,0,0
2024-06-22 19-50-55-112259.png,0,0
2024-06-22 19-50-55-232313.png,0,0
2024-06-22 19-50-55-331880.png,0,0
2024-06-22 19-50-55-431880.png,0,0
2024-06-22 19-50-55-532187.png,0,0
2024-06-22 19-50-55-616253.png,0,0
2024-06-22 19-50-55-715194.png,0,0
2024-06-22 19-50-55-815619.png,0,0
2024-06-22 19-50-55-915204.png,0,0
2024-06-22 19-50-56-032553.png,0,0
2024-06-22 19-50-56-131865.png,0,0
2024-06-22 19-50-56-231859.png,0,0
2024-06-22 19-50-56-324131.png,-0.03,0
2024-06-22 19-50-56-416305.png,-0.03,0
2024-06-22 19-50-56-505574.png,-0.03,0
2024-06-22 19-50-56-598520.png,-0.03,0
2024-06-22 19-50-56-715187.png,0,0
2024-06-22 19-50-56-832245.png,0,0
2024-06-22 19-50-56-948757.png,0,0
2024-06-22 19-50-57-040867.png,0,0
2024-06-22 19-50-57-132651.png,0,0
2024-06-22 19-50-57-230913.png,0,0
2024-06-22 19-50-57-331852.png,0,0
2024-06-22 19-50-57-431062.png,0,0
2024-06-22 19-50-57-552521.png,0,0
2024-06-22 19-50-57-648546.png,0,0
2024-06-22 19-50-57-748511.png,0,0
2024-06-22 19-50-57-832914.png,0,0
2024-06-22 19-50-57-931867.png,0,0
2024-06-22 19-50-58-032814.png,0,0
2024-06-22 19-50-58-116098.png,0,0
2024-06-22 19-50-58-232432.png,0,0
2024-06-22 19-50-58-348548.png,0,0
2024-06-22 19-50-58-463907.png,0,0
2024-06-22 19-50-58-565157.png,0,0
2024-06-22 19-50-58-649536.png,0,0
2024-06-22 19-50-58-748473.png,0,0
2024-06-22 19-50-58-847585.png,0,0
2024-06-22 19-50-58-948512.png,0,0
2024-06-22 19-50-59-065449.png,0,0
2024-06-22 19-50-59-149602.png,0,0
2024-06-22 19-50-59-264460.png,0,0
2024-06-22 19-50-59-349517.png,0,0
2024-06-22 19-50-59-464481.png,0,0
2024-06-22 19-50-59-582670.png,0,0
2024-06-22 19-50-59-698682.png,0,0
2024-06-22 19-50-59-798705.png,0,0
2024-06-22 19-50-59-881803.png,0,0
2024-06-22 19-50-59-982589.png,0,0
2024-06-22 19-51-00-081831.png,0,0
2024-06-22 19-51-00-182621.png,0,0
2024-06-22 19-51-00-298752.png,0,0
2024-06-22 19-51-00-382322.png,0,0
2024-06-22 19-51-00-487823.png,0,0
2024-06-22 19-51-00-598796.png,0,0
2024-06-22 19-51-00-698500.png,0,0
2024-06-22 19-51-00-796801.png,0,0
2024-06-22 19-51-00-882870.png,0,0
2024-06-22 19-51-00-981833.png,0,0
2024-06-22 19-51-01-102913.png,0,0
2024-06-22 19-51-01-198407.png,0,0
2024-06-22 19-51-01-315114.png,0,0
2024-06-22 19-51-01-398523.png,0,0
2024-06-22 19-51-01-487816.png,0,0
2024-06-22 19-51-01-597906.png,0,0
2024-06-22 19-51-01-714758.png,0,0
2024-06-22 19-51-01-830086.png,0,0
2024-06-22 19-51-01-931652.png,0,0
2024-06-22 19-51-02-032682.png,0,0
2024-06-22 19-51-02-131421.png,0,0
2024-06-22 19-51-02-230762.png,0,0
2024-06-22 19-51-02-330651.png,0,0
2024-06-22 19-51-02-415160.png,0,0
2024-06-22 19-51-02-531204.png,0,0
2024-06-22 19-51-02-630651.png,0,0
2024-06-22 19-51-02-748030.png,0,0
2024-06-22 19-51-02-848459.png,0,0
2024-06-22 19-51-02-963129.png,0,0
2024-06-22 19-51-03-064895.png,0,0
2024-06-22 19-51-03-149506.png,0,0
2024-06-22 19-51-03-248421.png,0,0
2024-06-22 19-51-03-347882.png,0,0
2024-06-22 19-51-03-463926.png,0,0
2024-06-22 19-51-03-580173.png,0,0
2024-06-22 19-51-03-681736.png,0,0
2024-06-22 19-51-03-780648.png,0,0
2024-06-22 19-51-03-880145.png,0,0
2024-06-22 19-51-03-981763.png,0,0
2024-06-22 19-51-04-081252.png,0,0
2024-06-22 19-51-04-166116.png,0,0
2024-06-22 19-51-04-265031.png,0,0
2024-06-22 19-51-04-364411.png,0,0
2024-06-22 19-51-04-480213.png,0,0
2024-06-22 19-51-04-598240.png,0,0
2024-06-22 19-51-04-714238.png,0,0
2024-06-22 19-51-04-830613.png,0,0
2024-06-22 19-51-04-915357.png,0,0
2024-06-22 19-51-05-005442.png,0,0
2024-06-22 19-51-05-099431.png,0,0
2024-06-22 19-51-05-197297.png,0,0
2024-06-22 19-51-05-298377.png,0,0
2024-06-22 19-51-05-399478.png,0,0
2024-06-22 19-51-05-504382.png,0,0
2024-06-22 19-51-05-614169.png,0,0
2024-06-22 19-51-05-714929.png,0,0
2024-06-22 19-51-05-815004.png,0,0
2024-06-22 19-51-05-899451.png,0,0
2024-06-22 19-51-05-998477.png,0,0
2024-06-22 19-51-06-098405.png,0,0
2024-06-22 19-51-06-213801.png,0,0
2024-06-22 19-51-06-330641.png,0,0
2024-06-22 19-51-06-431688.png,0,0
2024-06-22 19-51-06-521056.png,0,0
2024-06-22 19-51-06-631885.png,0,0
2024-06-22 19-51-06-730583.png,0,0
2024-06-22 19-51-06-831770.png,0,0
2024-06-22 19-51-06-931857.png,0,0
2024-06-22 19-51-07-022075.png,0,0
2024-06-22 19-51-07-114881.png,0,0
2024-06-22 19-51-07-229699.png,0,0
2024-06-22 19-51-07-343612.png,0,0
2024-06-22 19-51-07-448553.png,0,0
2024-06-22 19-51-07-543656.png,0,0
2024-06-22 19-51-07-632688.png,0,0
2024-06-22 19-51-07-730202.png,0,0
2024-06-22 19-51-07-843661.png,0,0
2024-06-22 19-51-07-947422.png,0,0
2024-06-22 19-51-08-051429.png,0,0
2024-06-22 19-51-08-163867.png,0,0
2024-06-22 19-51-08-280636.png,0,0
2024-06-22 19-51-08-382007.png,0,0
2024-06-22 19-51-08-481665.png,0,0
2024-06-22 19-51-08-580668.png,0,0
2024-06-22 19-51-08-666108.png,0,0
2024-06-22 19-51-08-763909.png,0,0
2024-06-22 19-51-08-865013.png,0,0
2024-06-22 19-51-08-964072.png,0,0
2024-06-22 19-51-09-066004.png,-0.03,0
2024-06-22 19-51-09-183804.png,-0.03,0
2024-06-22 19-51-09-297571.png,-0.03,0
2024-06-22 19-51-09-382730.png,-0.03,0
2024-06-22 19-51-09-481667.png,-0.03,0
2024-06-22 19-51-09-567106.png,-0.03,0
2024-06-22 19-51-09-665001.png,-0.03,0
2024-06-22 19-51-09-765019.png,-0.03,0
2024-06-22 19-51-09-865034.png,-0.03,0
2024-06-22 19-51-09-983902.png,-0.03,0
2024-06-22 19-51-10-082679.png,-0.03,0
2024-06-22 19-51-10-181664.png,-0.03,0
2024-06-22 19-51-10-281668.png,-0.03,0
2024-06-22 19-51-10-381747.png,-0.03,0
2024-06-22 19-51-10-480521.png,-0.03,0
2024-06-22 19-51-10-567042.png,-0.03,0
2024-06-22 19-51-10-681745.png,-0.03,0
2024-06-22 19-51-10-797750.png,-0.03,0
2024-06-22 19-51-10-898178.png,-0.03,0
2024-06-22 19-51-10-998284.png,-0.03,0
2024-06-22 19-51-11-097783.png,-0.03,0
2024-06-22 19-51-11-198306.png,-0.03,0
2024-06-22 19-51-11-297763.png,-0.03,0
2024-06-22 19-51-11-382687.png,-0.03,0
2024-06-22 19-51-11-497830.png,-0.03,0
2024-06-22 19-51-11-598317.png,-0.03,0
2024-06-22 19-51-11-717001.png,-0.03,0
2024-06-22 19-51-11-834137.png,-0.03,0
2024-06-22 19-51-11-948055.png,-0.03,0
2024-06-22 19-51-12-048312.png,-0.03,0
2024-06-22 19-51-12-148281.png,-0.03,0
2024-06-22 19-51-12-247913.png,-0.03,0
2024-06-22 19-51-12-332667.png,-0.03,0
2024-06-22 19-51-12-431730.png,-0.03,0
2024-06-22 19-51-12-531519.png,-0.03,0
2024-06-22 19-51-12-616031.png,-0.03,0
2024-06-22 19-51-12-730496.png,-0.03,0
2024-06-22 19-51-12-831600.png,-0.03,0
2024-06-22 19-51-12-954213.png,-0.03,0
2024-06-22 19-51-13-064539.png,-0.03,0
2024-06-22 19-51-13-165478.png,-0.03,0
2024-06-22 19-51-13-264101.png,-0.03,0
2024-06-22 19-51-13-365444.png,-0.03,0
2024-06-22 19-51-13-465435.png,-0.03,0
2024-06-22 19-51-13-565438.png,-0.03,0
2024-06-22 19-51-13-649315.png,-0.03,0
2024-06-22 19-51-13-764376.png,-0.03,0
2024-06-22 19-51-13-881273.png,-0.03,0
2024-06-22 19-51-13-998107.png,-0.03,0
2024-06-22 19-51-14-098226.png,-0.03,0
2024-06-22 19-51-14-198355.png,-0.03,0
2024-06-22 19-51-14-297128.png,-0.03,0
2024-06-22 19-51-14-382671.png,-0.03,0
2024-06-22 19-51-14-481625.png,-0.03,0
2024-06-22 19-51-14-581789.png,-0.03,0
2024-06-22 19-51-14-665557.png,-0.03,0
2024-06-22 19-51-14-780357.png,-0.03,0
2024-06-22 19-51-14-881579.png,-0.03,0
2024-06-22 19-51-14-998215.png,-0.03,0
2024-06-22 19-51-15-098250.png,-0.03,0
2024-06-22 19-51-15-214685.png,-0.03,0
2024-06-22 19-51-15-314381.png,-0.03,0
2024-06-22 19-51-15-414414.png,-0.03,0
2024-06-22 19-51-15-515406.png,-0.03,0
2024-06-22 19-51-15-613809.png,-0.03,0
2024-06-22 19-51-15-714386.png,-0.03,0
2024-06-22 19-51-15-815530.png,-0.03,0
2024-06-22 19-51-15-899279.png,-0.03,0
2024-06-22 19-51-16-014333.png,-0.03,0
2024-06-22 19-51-16-131514.png,-0.03,0
2024-06-22 19-51-16-248356.png,-0.03,0
2024-06-22 19-51-16-332479.png,-0.03,0
2024-06-22 19-51-16-431542.png,-0.03,0
2024-06-22 19-51-16-530550.png,-0.03,0
2024-06-22 19-51-16-616448.png,-0.03,0
2024-06-22 19-51-16-715403.png,-0.03,0
2024-06-22 19-51-16-831654.png,-0.03,0
2024-06-22 19-51-16-931957.png,-0.03,0
2024-06-22 19-51-17-048453.png,-0.03,0
2024-06-22 19-51-17-132465.png,-0.03,0
2024-06-22 19-51-17-231542.png,-0.03,0
2024-06-22 19-51-17-331477.png,-0.03,0
2024-06-22 19-51-17-431439.png,-0.03,0
2024-06-22 19-51-17-547485.png,-0.03,0
2024-06-22 19-51-17-648163.png,-0.03,0
2024-06-22 19-51-17-748521.png,-0.03,0
2024-06-22 19-51-17-848201.png,-0.03,0
2024-06-22 19-51-17-948025.png,-0.03,0
2024-06-22 19-51-18-047555.png,-0.03,0
2024-06-22 19-51-18-132589.png,-0.03,0
2024-06-22 19-51-18-248581.png,-0.03,0
2024-06-22 19-51-18-364597.png,-0.03,0
2024-06-22 19-51-18-480768.png,-0.03,0
2024-06-22 19-51-18-581403.png,-0.03,0
2024-06-22 19-51-18-665777.png,-0.03,0
2024-06-22 19-51-18-765230.png,-0.06,0
2024-06-22 19-51-18-848053.png,-0.06,0
2024-06-22 19-51-18-948144.png,-0.06,0
2024-06-22 19-51-19-048086.png,-0.06,0
2024-06-22 19-51-19-148207.png,-0.06,0
2024-06-22 19-51-19-264939.png,-0.06,0
2024-06-22 19-51-19-364863.png,-0.06,0
2024-06-22 19-51-19-464889.png,-0.06,0
2024-06-22 19-51-19-564886.png,-0.06,0
2024-06-22 19-51-19-648197.png,-0.06,0
2024-06-22 19-51-19-748185.png,-0.06,0
2024-06-22 19-51-19-848214.png,-0.06,0
2024-06-22 19-51-19-954778.png,-0.06,0
2024-06-22 19-51-20-081455.png,-0.06,0
2024-06-22 19-51-20-181487.png,-0.06,0
2024-06-22 19-51-20-282487.png,-0.06,0
2024-06-22 19-51-20-365757.png,-0.03,0
2024-06-22 19-51-20-464760.png,0.0,0
2024-06-22 19-51-20-564826.png,0.0,0
2024-06-22 19-51-20-648204.png,0.0,0
2024-06-22 19-51-20-764296.png,0.0,0
2024-06-22 19-51-20-864812.png,0.0,0
2024-06-22 19-51-20-981421.png,0.0,0
2024-06-22 19-51-21-096880.png,0.0,0
2024-06-22 19-51-21-199162.png,0.0,0
2024-06-22 19-51-21-297915.png,0.0,0
2024-06-22 19-51-21-382551.png,-0.03,0
2024-06-22 19-51-21-481487.png,-0.03,0
2024-06-22 19-51-21-581463.png,-0.03,0
2024-06-22 19-51-21-682558.png,-0.03,0
2024-06-22 19-51-21-797968.png,-0.03,0
2024-06-22 19-51-21-898155.png,-0.03,0
2024-06-22 19-51-21-998161.png,-0.03,0
2024-06-22 19-51-22-082556.png,-0.03,0
2024-06-22 19-51-22-182544.png,-0.03,0
2024-06-22 19-51-22-297014.png,-0.03,0
2024-06-22 19-51-22-398141.png,-0.03,0
2024-06-22 19-51-22-515058.png,-0.03,0
2024-06-22 19-51-22-614687.png,-0.03,0
2024-06-22 19-51-22-731248.png,-0.03,0
2024-06-22 19-51-22-831456.png,-0.03,0
2024-06-22 19-51-22-931436.png,-0.03,0
2024-06-22 19-51-23-030632.png,-0.03,0
2024-06-22 19-51-23-115842.png,-0.06,0
2024-06-22 19-51-23-215714.png,-0.06,0
2024-06-22 19-51-23-314649.png,-0.06,0
2024-06-22 19-51-23-414791.png,-0.06,0
2024-06-22 19-51-23-536409.png,-0.06,0
2024-06-22 19-51-23-631438.png,-0.06,0
2024-06-22 19-51-23-731129.png,-0.06,0
2024-06-22 19-51-23-831371.png,-0.06,0
2024-06-22 19-51-23-913664.png,-0.06,0
2024-06-22 19-51-24-014776.png,-0.06,0
2024-06-22 19-51-24-098131.png,-0.06,0
2024-06-22 19-51-24-198953.png,-0.06,0
2024-06-22 19-51-24-315499.png,-0.06,0
2024-06-22 19-51-24-414777.png,-0.06,0
2024-06-22 19-51-24-531447.png,-0.06,0
2024-06-22 19-51-24-614781.png,-0.06,0
2024-06-22 19-51-24-715293.png,-0.03,0
2024-06-22 19-51-24-814798.png,-0.03,0
2024-06-22 19-51-24-915363.png,-0.03,0
2024-06-22 19-51-25-030867.png,-0.03,0
2024-06-22 19-51-25-130878.png,-0.03,0
2024-06-22 19-51-25-231523.png,-0.03,0
2024-06-22 19-51-25-331541.png,-0.03,0
2024-06-22 19-51-25-431548.png,-0.03,0
2024-06-22 19-51-25-531324.png,-0.03,0
2024-06-22 19-51-25-631308.png,-0.03,0
2024-06-22 19-51-25-732409.png,-0.03,0
2024-06-22 19-51-25-845801.png,-0.03,0
2024-06-22 19-51-25-947090.png,-0.03,0
2024-06-22 19-51-26-048102.png,-0.03,0
2024-06-22 19-51-26-131428.png,-0.03,0
2024-06-22 19-51-26-232484.png,-0.03,0
2024-06-22 19-51-26-331402.png,-0.03,0
2024-06-22 19-51-26-447013.png,-0.03,0
2024-06-22 19-51-26-564508.png,-0.03,0
2024-06-22 19-51-26-664746.png,-0.03,0
2024-06-22 19-51-26-764427.png,-0.03,0
2024-06-22 19-51-26-864732.png,-0.03,0
2024-06-22 19-51-26-964551.png,-0.03,0
2024-06-22 19-51-27-064604.png,-0.03,0
2024-06-22 19-51-27-149102.png,-0.03,0
2024-06-22 19-51-27-265742.png,0.0,0
2024-06-22 19-51-27-364749.png,0.0,0
2024-06-22 19-51-27-485847.png,0.0,0
2024-06-22 19-51-27-616553.png,0.0,0
2024-06-22 19-51-27-730807.png,0.0,0
2024-06-22 19-51-27-831296.png,0.0,0
2024-06-22 19-51-27-915772.png,0.0,0
2024-06-22 19-51-28-007667.png,-0.03,0
2024-06-22 19-51-28-098052.png,-0.06,0
2024-06-22 19-51-28-197704.png,-0.06,0
2024-06-22 19-51-28-314217.png,-0.06,0
2024-06-22 19-51-28-414699.png,-0.06,0
2024-06-22 19-51-28-530893.png,-0.06,0
2024-06-22 19-51-28-615639.png,-0.06,0
2024-06-22 19-51-28-714881.png,-0.06,0
2024-06-22 19-51-28-814924.png,-0.06,0
2024-06-22 19-51-28-914588.png,-0.06,0
2024-06-22 19-51-29-036014.png,-0.06,0
2024-06-22 19-51-29-147797.png,-0.06,0
2024-06-22 19-51-29-249066.png,-0.06,0
2024-06-22 19-51-29-347464.png,-0.03,0
2024-06-22 19-51-29-448038.png,-0.03,0
2024-06-22 19-51-29-547901.png,-0.03,0
2024-06-22 19-51-29-632409.png,-0.03,0
2024-06-22 19-51-29-732347.png,-0.03,0
2024-06-22 19-51-29-831342.png,-0.03,0
2024-06-22 19-51-29-930240.png,-0.03,0
2024-06-22 19-51-30-047884.png,-0.03,0
2024-06-22 19-51-30-148023.png,-0.03,0
2024-06-22 19-51-30-248083.png,-0.03,0
2024-06-22 19-51-30-346499.png,-0.03,0
2024-06-22 19-51-30-433578.png,-0.06,0
2024-06-22 19-51-30-531116.png,-0.06,0
